# → Sesion iniciada. Mueve el balon frente al robot.
# Primera lectura de referencia tomada...
# Muestra 86/100 | VAR: IZQ=0.5 CENT=0.0 DER=1.6
183.8,103.8,57.1,0.0,0.0,116.5,91,123,118,3
# Muestra 87/100 | VAR: IZQ=0.0 CENT=0.0 DER=116.5
183.8,15.9,0.0,0.0,87.9,57.1,81,112,108,3
# Muestra 88/100 | VAR: IZQ=0.0 CENT=87.9 DER=57.1
184.2,103.8,172.4,0.4,87.9,0.0,95,127,122,3
# Muestra 89/100 | VAR: IZQ=0.4 CENT=87.9 DER=0.0
163.8,15.2,16.6,20.4,88.6,155.8,93,103,97,3
# Muestra 90/100 | VAR: IZQ=20.4 CENT=88.6 DER=155.8
9.4,4.4,0.0,154.4,10.9,16.6,97,70,63,3
# Muestra 91/100 | VAR: IZQ=154.4 CENT=10.9 DER=16.6
184.3,104.2,195.1,174.9,99.8,0.0,86,116,113,3
# Muestra 92/100 | VAR: IZQ=174.9 CENT=99.8 DER=0.0
183.8,79.7,70.2,0.4,24.6,124.9,101,134,130,3
